time_s,y_mm
9.433333,197.317951
9.441667,197.330522
9.450000,197.348853
9.458333,197.352276
9.466667,197.354214
9.475000,197.352848
9.483333,197.374303
9.491667,197.380079
9.500000,197.378013
9.508333,197.381782
9.516667,197.385991
9.525000,197.372888
9.533333,197.357773
9.541667,197.362978
9.550000,197.372579
9.558333,197.387297
9.566667,197.408717
9.575000,197.415624
9.583333,197.425390
9.591667,197.426590
9.600000,197.428462
9.608333,197.436861
9.616667,197.447479
9.625000,197.451172
9.633333,197.451092
9.641667,197.461604
9.650000,197.467789
9.658333,197.477363
9.666667,197.495070
9.675000,197.502565
9.683333,197.528283
9.691667,197.550010
9.700000,197.561489
9.708333,197.568787
9.716667,197.592533
9.725000,197.607079
9.733333,197.599752
9.741667,197.608278
9.750000,197.623459
9.758333,197.640673
9.766667,197.674925
9.775000,197.693112
9.783333,197.697081
9.791667,197.700375
9.800000,197.713898
9.808333,197.719101
9.816667,197.733122
9.825000,197.738183
9.833333,197.747126
9.841667,197.743820
9.850000,197.741090
9.858333,197.737271
9.866667,197.749786
9.875000,197.771674
9.883333,197.803657
9.891667,197.831285
9.900000,197.846919
9.908333,197.858612
9.916667,197.873256
9.925000,197.899540
9.933333,197.907360
9.941667,197.940136
9.950000,197.964469
9.958333,197.980072
9.966667,197.998952
9.975000,198.015433
9.983333,198.024509
9.991667,198.031213
10.000000,198.039519
10.008333,198.039700
10.016667,198.049784
10.025000,198.060189
10.033333,198.071198
10.041667,198.082302
10.050000,198.087816
10.058333,198.100655
10.066667,198.091871
10.075000,198.091419
10.083333,198.088498
10.091667,198.088059
10.100000,198.098463
10.108333,198.095212
10.116667,198.104529
10.125000,198.106330
10.133333,198.109904
10.141667,198.101778
10.150000,198.083594
10.158333,198.085268
10.166667,198.088440
10.175000,198.095200
10.183333,198.102020
10.191667,198.115490
10.200000,198.112227
10.208333,198.094165
10.216667,198.090747
10.225000,198.079517
10.233333,198.082891
10.241667,198.080570
10.250000,198.088204
10.258333,198.088118
10.266667,198.068709
10.275000,198.046883
10.283333,198.033125
10.291667,198.016744
10.300000,198.011000
10.308333,197.999229
10.316667,197.986971
10.325000,197.971163
10.333333,197.953161
10.341667,197.943315
10.350000,197.933268
10.358333,197.920157
10.366667,197.903895
10.375000,197.878589
10.383333,197.866616
10.391667,197.861838
10.400000,197.855999
10.408333,197.852683
10.416667,197.832964
10.425000,197.800695
10.433333,197.754274
10.441667,197.712041
10.450000,197.692975
10.458333,197.686902
10.466667,197.696916
10.475000,197.697718
10.483333,197.689552
10.491667,197.676227
10.500000,197.655777
10.508333,197.632482
10.516667,197.602851
10.525000,197.599197
10.533333,197.586707
10.541667,197.584449
10.550000,197.581353
10.558333,197.587321
10.566667,197.581977
10.575000,197.561664
10.583333,197.544559
10.591667,197.533362
10.600000,197.525511
10.608333,197.550837
10.616667,197.550030
10.625000,197.547406
10.633333,197.539337
10.641667,197.499561
10.650000,197.486679
10.658333,197.476159
10.666667,197.482420
10.675000,197.491687
10.683333,197.488142
10.691667,197.480030
10.700000,197.457709
10.708333,197.437600
10.716667,197.421807
10.725000,197.415415
10.733333,197.406843
10.741667,197.383409
10.750000,197.370387
10.758333,197.347175
10.766667,197.314999
10.775000,197.293208
10.783333,197.283457
10.791667,197.282567
10.800000,197.295810
10.808333,197.293011
10.816667,197.283464
10.825000,197.279470
10.833333,197.263107
10.841667,197.261385
10.850000,197.253672
10.858333,197.255368
10.866667,197.273436
10.875000,197.276096
10.883333,197.258665
10.891667,197.240465
10.900000,197.227229
10.908333,197.218025
10.916667,197.221013
10.925000,197.217811
10.933333,197.214625
10.941667,197.195669
10.950000,197.166723
10.958333,197.139350
10.966667,197.137112
10.975000,197.141232
10.983333,197.151877
10.991667,197.142708
11.000000,197.130525
11.008333,197.100652
11.016667,197.072947
11.025000,197.062220
11.033333,197.063441
11.041667,197.081219
11.050000,197.086290
11.058333,197.074017
11.066667,197.050142
11.075000,197.015335
11.083333,196.998406
11.091667,196.993637
11.100000,196.989950
11.108333,196.996646
11.116667,196.991964
11.125000,196.989295
11.133333,196.971078
11.141667,196.953184
11.150000,196.937893
11.158333,196.938441
11.166667,196.934548
11.175000,196.936959
11.183333,196.927645
11.191667,196.912777
11.200000,196.898648
11.208333,196.879513
11.216667,196.853046
11.225000,196.842046
11.233333,196.828764
11.241667,196.814629
11.250000,196.813392
11.258333,196.796877
11.266667,196.771490
11.275000,196.754761
11.283333,196.728946
11.291667,196.701165
11.300000,196.696420
11.308333,196.682029
11.316667,196.655438
11.325000,196.641220
11.333333,196.614344
11.341667,196.598012
11.350000,196.597475
11.358333,196.575643
11.366667,196.559679
11.375000,196.534626
11.383333,196.502257
11.391667,196.466246
11.400000,196.443149
11.408333,196.428345
11.416667,196.416109
11.425000,196.397478
11.433333,196.382850
11.441667,196.363244
11.450000,196.362432
11.458333,196.363459
11.466667,196.347778
11.475000,196.358134
11.483333,196.344922
11.491667,196.323427
11.500000,196.310223
11.508333,196.308643
11.516667,196.304594
11.525000,196.307248
11.533333,196.305167
11.541667,196.295344
11.550000,196.289432
11.558333,196.288489
11.566667,196.296029
11.575000,196.292674
11.583333,196.296453
11.591667,196.305506
11.600000,196.295685
11.608333,196.290829
