time_s,y_mm
10.600000,183.570955
10.608333,183.539780
10.616667,183.524534
10.625000,183.507411
10.633333,183.490338
10.641667,183.482130
10.650000,183.468021
10.658333,183.452050
10.666667,183.414313
10.675000,183.392538
10.683333,183.374003
10.691667,183.359265
10.700000,183.350957
10.708333,183.344060
10.716667,183.323178
10.725000,183.294776
10.733333,183.280769
10.741667,183.249073
10.750000,183.233643
10.758333,183.206326
10.766667,183.195943
10.775000,183.167319
10.783333,183.152015
10.791667,183.121860
10.800000,183.116943
10.808333,183.108732
10.816667,183.090973
10.825000,183.063224
10.833333,183.048521
10.841667,183.049983
10.850000,183.036646
10.858333,183.022429
10.866667,183.008648
10.875000,182.980364
10.883333,182.958135
10.891667,182.927836
10.900000,182.924226
10.908333,182.906947
10.916667,182.902520
10.925000,182.881770
10.933333,182.855781
10.941667,182.836129
10.950000,182.808611
10.958333,182.784904
10.966667,182.780526
10.975000,182.765994
10.983333,182.762470
10.991667,182.743488
11.000000,182.729463
11.008333,182.700872
11.016667,182.675815
11.025000,182.669106
11.033333,182.652388
11.041667,182.655713
11.050000,182.645684
11.058333,182.621886
11.066667,182.595623
11.075000,182.582570
11.083333,182.565692
11.091667,182.561686
11.100000,182.558424
11.108333,182.546326
11.116667,182.531333
11.125000,182.511998
11.133333,182.484672
11.141667,182.471800
11.150000,182.478063
11.158333,182.486164
11.166667,182.475969
11.175000,182.458389
11.183333,182.431008
11.191667,182.412464
11.200000,182.400079
11.208333,182.399636
11.216667,182.397978
11.225000,182.388984
11.233333,182.370739
11.241667,182.337701
11.250000,182.322117
11.258333,182.314573
11.266667,182.300332
11.275000,182.296780
11.283333,182.286034
11.291667,182.274719
11.300000,182.260654
11.308333,182.236152
11.316667,182.234555
11.325000,182.213623
11.333333,182.196574
11.341667,182.181329
11.350000,182.161282
11.358333,182.144753
11.366667,182.119761
11.375000,182.089959
11.383333,182.084522
11.391667,182.053030
11.400000,182.041458
11.408333,182.025394
11.416667,182.012297
11.425000,182.003282
11.433333,181.988819
11.441667,181.982206
11.450000,181.958884
11.458333,181.946954
11.466667,181.925612
11.475000,181.916177
11.483333,181.908641
11.491667,181.905541
11.500000,181.895381
11.508333,181.892305
11.516667,181.882907
11.525000,181.872404
11.533333,181.850252
11.541667,181.841685
11.550000,181.833494
11.558333,181.832174
11.566667,181.825772
11.575000,181.829003
11.583333,181.817768
11.591667,181.811434
11.600000,181.798221
11.608333,181.798721
